filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
disco.00079.wav,30.00018140589569,0.4529953,0.086779214,0.08474546,0.001775811,2292.343238788746,429166.82802754396,2348.257608169952,97938.16864249622,5038.586340813515,1787596.4573250355,0.09976307219160867,0.0029010117907457165,-4.000769e-06,0.0035273826,-1.5239854e-05,0.0029330146,[123.046875],-154.65105,4178.802,97.93247,573.20795,-10.347631,278.10025,39.127403,129.9417,-11.209807,116.209274,24.103394,128.01373,-11.851628,74.14979,24.192099,84.57513,-13.451448,67.581245,20.55775,68.80918,-8.3087,62.3572,5.8849826,63.881996,-9.684563,70.732315,3.937956,44.460075,-8.818462,46.144386,3.3022313,43.245407,-0.3054858,62.860863,7.588761,65.56063,0.65386623,64.57523,0.80032074,70.42904
disco.00086.wav,30.00018140589569,0.39516932,0.083449505,0.1652407,0.0029024195,1867.9449476906245,411182.1794900752,1875.100595647403,134787.94482836066,3804.782097411543,1426598.2097694802,0.09446561714520495,0.0021096149376879057,6.5823942e-06,0.011949797,7.180418e-05,0.009762184,[123.046875],-95.78374,3559.859,122.07248,849.69366,-29.341267,816.2927,50.330864,208.63542,-11.952024,211.09189,28.39348,168.37613,-7.055488,128.61519,11.860459,114.23061,-8.614768,88.55825,11.576043,65.959045,-18.401045,59.370262,6.876074,94.98666,-11.656873,54.64665,2.684297,80.39421,-5.7940955,76.51671,0.648301,52.583153,-7.260707,83.63576,1.7478306,68.71055,-6.149038,64.00331,-3.7477741,84.241455
disco.00092.wav,30.00018140589569,0.37081537,0.0850749,0.10665764,0.0013793837,2457.2908365890985,435047.2607321565,2400.4584636983095,124864.7051300517,5267.457810687355,1829192.946884818,0.11746997051430781,0.0024372274310091443,-0.0021815563,0.006518557,-0.0028790776,0.0030161992,[117.45383523],-123.83839,2648.691,89.85542,638.02734,-1.8465991,595.3088,51.16645,204.41138,-16.249851,129.06445,28.27051,122.618774,-12.485133,82.6442,19.029924,72.64229,-13.273394,68.105064,18.4808,69.06868,-13.773316,55.519505,12.865,44.120354,-8.755854,69.63435,8.2524,66.33624,-8.232474,66.17384,5.514292,41.224354,-8.406771,57.5158,4.474396,69.77845,0.31307533,81.56279,1.8271207,69.64957
disco.00093.wav,30.00018140589569,0.40822446,0.082298905,0.15328684,0.003629896,2460.976249847247,490339.8161533742,2302.764572139555,116596.98814134423,5018.7851199971,1887710.7085403334,0.13702236803944315,0.003767086580930932,-3.009627e-05,0.008991112,-3.6471185e-05,0.010256954,[107.66601562],-86.06048,3443.1184,87.53962,719.90186,-20.164946,294.43207,53.994804,191.63535,-1.0499108,188.96179,19.554422,106.79179,-4.0692763,158.74295,21.03328,72.132385,-19.54656,126.193756,12.379771,128.5629,-22.007032,94.37143,9.582276,105.81383,-15.912197,131.74509,3.9749217,84.71043,-13.915902,56.37178,2.3806329,75.63943,-7.735189,59.389717,3.4427562,48.845783,-4.146654,87.228714,5.921882,64.73723
disco.00087.wav,30.00018140589569,0.38466448,0.08951242,0.11922079,0.0008553068,2139.927539833613,332828.6513717342,2190.4788402266468,98375.12387861942,4527.826423379495,1605384.9430181861,0.1002388915071539,0.0024959718029667426,-3.0281276e-06,0.0065888437,-3.07825e-05,0.0036504352,[107.66601562],-100.28072,1480.6815,109.986755,522.4141,-26.644407,248.98778,36.837772,180.09958,-10.409535,111.818436,28.786537,143.12654,-14.84601,98.56637,21.287558,61.909924,-19.685312,57.324947,18.507954,58.809006,-16.396866,56.130196,9.154231,58.599586,-13.790873,39.370792,3.9914367,45.34797,-10.454129,56.4176,2.8468738,62.60423,-4.31649,55.768044,3.1700585,66.14067,-3.7429435,73.19179,3.5618715,69.408226
disco.00078.wav,30.00018140589569,0.33193442,0.09206169,0.06821812,0.0014238483,2218.8916636421804,326429.71528341895,2307.129643481128,135260.1991444871,4882.1333812173725,1913905.4236922623,0.09612456496519721,0.0021580766120074288,-0.0026576854,0.002319027,-0.0012930371,0.0022218658,[129.19921875],-182.10767,4587.869,103.43044,404.23825,-18.188179,363.08893,31.197874,357.0492,-12.529232,139.98346,18.83884,188.89723,-12.868975,119.59631,19.372463,104.574974,-17.702715,69.528946,18.492027,94.84721,-14.32581,63.845963,11.538478,72.37582,-11.629478,59.443214,5.5931864,55.25226,-8.042038,57.281677,0.26590893,71.99122,-8.087152,48.68582,2.7225966,59.064392,-3.2905142,65.968025,3.5062501,57.262894
disco.00050.wav,30.00018140589569,0.45113242,0.070735656,0.15894556,0.001794288,2376.0247898434272,195875.47552296525,2258.3171189316545,68105.35497870225,5006.06171149942,914834.5028528824,0.12873971323955916,0.0013028778018138517,-2.5412344e-06,0.010949249,7.3051524e-05,0.0075158393,[107.66601562],-45.837555,1328.8765,101.74323,327.71194,-32.09262,294.3264,34.283173,157.1736,-17.53784,116.404366,32.319088,78.76791,-15.645129,100.099266,22.037209,46.85375,-16.113321,53.294724,18.675735,70.345825,-13.077868,47.463287,16.480183,39.75554,-9.910721,33.342754,11.569508,33.19317,-7.749476,32.59714,6.127837,36.330544,-7.369994,29.990118,3.575633,31.429588,-6.621386,29.988964,2.8448584,28.876396
disco.00044.wav,30.013333333333332,0.36688587,0.085247986,0.1488845,0.0029683681,2330.184618105648,493420.6566288272,2437.173040564197,244985.79723181407,4644.4354630401685,3056925.0909254244,0.10958987396075019,0.001631293957820726,-1.341176e-06,0.010214709,-7.632201e-06,0.0075365966,[123.046875],-71.29619,4064.7478,97.73015,962.41425,-18.382889,421.51688,8.58388,270.18027,5.191988,213.739,-0.9440429,149.36183,0.4582461,119.65643,1.6218204,70.34956,-4.783834,73.655334,0.061743032,74.76434,-0.55390286,62.15597,-4.458565,46.972725,-5.319331,44.70353,-4.7845674,39.85128,-4.602756,40.297386,-5.980085,39.519787,-2.8988087,37.700665,-3.432652,47.42912,-2.5663898,36.50733,-3.0406659,42.208797
disco.00068.wav,30.00018140589569,0.41615787,0.08059751,0.10675535,0.0016806707,2956.07911228871,519915.71724425955,2599.6311259609206,82733.52806162981,6131.50048488254,1207664.187555932,0.1626135168938515,0.005534715762313697,-1.231988e-06,0.00482716,-1.0865703e-05,0.0043929406,[107.66601562],-93.35664,1924.4656,77.85465,451.37186,-8.789852,384.70615,42.06367,167.5249,-11.246893,75.921135,24.241188,117.05241,-17.913877,67.98392,22.249004,56.043324,-16.031782,54.090057,16.692522,50.33248,-15.664026,41.9755,15.410893,47.478695,-18.117002,43.517685,10.214562,37.644234,-14.607399,37.812145,1.8481585,48.21343,-11.088877,39.62823,1.1498117,42.158993,-10.555623,51.617992,5.1890984,47.143578
disco.00040.wav,30.013333333333332,0.42082047,0.08313148,0.1451297,0.005711923,2606.2991282067796,408515.59406467143,2534.0606935047535,126734.3776474914,5354.906263594838,1544690.1813658779,0.1264267026778809,0.0024273133905923215,8.919569e-07,0.0066431044,-9.069128e-06,0.01120758,[135.99917763],-78.310104,2617.2834,80.05325,639.94904,-9.145553,284.152,25.454119,279.71567,-3.3875406,173.8069,16.801464,84.90277,7.2613983,135.87079,1.8166608,98.57805,0.48763216,98.0857,6.3167944,64.15556,1.4947494,66.60317,2.1649706,60.287098,0.6583118,61.28957,-3.3799522,62.719765,-0.9142764,69.59679,2.9340763,64.15128,-0.6350228,71.40931,5.868482,85.9611,1.8953923,70.36824,-0.605565,74.858475
disco.00054.wav,30.00018140589569,0.40131727,0.09469922,0.052147932,0.0006651493,2565.7213875301686,825413.4625556489,2533.5455870416863,113277.69368259302,5520.260613036543,2143965.791166844,0.11460297032095901,0.005568245799384623,-4.5654288e-06,0.0011277752,-0.00012057947,0.00119956,[112.34714674],-226.30965,3852.302,78.28395,728.75104,7.82392,637.60504,53.82357,249.50319,-1.13629,191.16702,11.3054,181.86632,-7.822295,179.20955,24.358282,109.77967,-14.937524,116.92126,18.476454,99.754944,-19.13242,93.262375,6.134009,67.813034,-10.059035,69.297264,5.2873383,74.50185,-11.680582,63.630104,3.3213422,65.79286,-11.270045,70.92018,1.3897387,87.92754,-10.697609,76.996765,-4.3340983,63.369488
disco.00083.wav,30.00018140589569,0.4141832,0.09004276,0.08756795,0.0010883394,1959.0741390518035,462875.48280074657,2210.6474519323588,141079.50785531907,4352.013565382105,2337094.9700336363,0.08998536289153132,0.0029298678796601694,0.00011644138,0.0031557179,0.00061973237,0.0032871363,[117.45383523],-167.48877,3429.4854,112.50459,763.56866,-4.57863,693.9694,37.091393,529.2184,-8.612248,242.4022,27.814657,190.43842,-14.704628,115.95128,18.51487,105.09762,-16.473206,106.94534,13.755432,86.99207,-13.324283,72.597885,10.204631,60.287643,-11.572749,77.6623,6.742621,62.261105,-9.19417,61.812874,4.8974524,67.3775,-9.71392,72.78106,1.5204718,65.62758,-5.5709634,64.9236,-2.067121,60.413742
disco.00097.wav,30.00018140589569,0.41497514,0.084046245,0.108068004,0.0022320272,2825.987251225651,315302.358073967,2680.412391414793,68137.62319239708,6233.179503969693,1006080.5859996454,0.12045063865525908,0.002284159146304114,-4.782366e-06,0.00539259,-0.00019867123,0.004707936,[129.19921875],-116.93204,2781.12,75.749084,294.94302,-4.221549,139.26872,37.290447,149.18181,-5.3265285,88.52555,31.37679,77.389885,-12.156291,61.144627,22.918865,77.73166,-11.431438,50.691475,14.620313,56.26554,-13.048337,55.111267,13.391821,63.715332,-13.21757,64.6673,8.250453,62.46486,-15.219112,75.80729,9.844795,36.47997,-6.2038827,41.632313,8.005424,62.716217,-8.028849,39.64732,4.383464,43.82812
disco.00096.wav,30.00018140589569,0.4166197,0.08203712,0.09197087,0.0016747756,2481.739187982506,369978.26631954487,2178.6360814126224,69568.26936182797,4956.558659458382,823531.0374569928,0.13436042331303172,0.0033782969619488555,-1.3341289e-06,0.0034590007,-9.751501e-06,0.0035252697,[103.359375],-133.85442,2786.102,93.47158,590.6167,-24.21527,390.84216,61.422466,165.15382,-22.842373,123.36318,30.96757,165.11115,-14.948222,76.091644,20.224098,81.05356,-9.285205,80.7267,15.777142,62.623207,-8.730885,97.041336,11.959778,59.66028,-5.31978,71.55608,4.988425,72.53359,-0.6628182,67.57688,3.7251098,65.3443,2.103134,59.54667,5.42835,51.173126,3.0865352,68.41894,2.4573407,57.1788
disco.00082.wav,30.00018140589569,0.42271745,0.08609767,0.18085705,0.0073339855,2577.207725501049,847922.59006824,2387.481422375904,217500.11499716234,5419.988829575116,2700984.1098038796,0.1381975662219644,0.006007298136388428,-0.00018991056,0.009693545,-5.672525e-05,0.020641591,[123.046875],-63.611023,4318.736,94.46296,1114.2416,-13.432528,375.9335,32.754234,208.70117,-13.734656,341.4947,26.77005,170.80232,-19.403435,222.47363,24.649286,101.64957,-11.669471,124.23846,13.728638,107.14988,-9.449255,86.65583,8.831939,68.188675,-4.98481,70.17248,9.21643,61.803818,-3.4693584,47.743614,1.4884912,50.64695,-8.880948,51.50568,0.25385648,37.92601,-5.4497623,45.665516,-1.1289419,54.627205
disco.00055.wav,30.00018140589569,0.46316418,0.07819031,0.12146718,0.0018586379,2108.222111170191,244586.0544191419,2072.441784995406,120125.3062816298,4398.119267510151,1109504.13572882,0.11039008120649652,0.0017440055295460902,0.015051424,0.005648597,0.005790016,0.0052317334,[129.19921875],-103.10111,2768.716,107.495964,444.87326,-33.53895,448.23767,52.786156,137.75014,-9.130404,98.40629,30.337116,87.08659,-9.325207,90.65852,23.037294,65.35803,-11.889161,86.04294,18.169134,50.66662,-7.546332,71.97605,9.400739,40.596718,-5.4251604,49.92032,6.642027,49.41054,-5.617512,42.61782,4.141733,38.771435,-5.4758644,36.92791,0.83984506,40.452118,-0.048351787,59.415066,3.7567453,57.637657
disco.00041.wav,30.013333333333332,0.35568023,0.08956617,0.17539127,0.0034259658,1776.2078696571791,619297.0352735359,2452.3952046098902,308180.5901324446,3874.369482761746,4735540.6815435225,0.05384424243522815,0.0013331213808754677,-6.593494e-06,0.022954285,-2.2188819e-05,0.003884532,[161.49902344],-122.0258,4350.3037,116.833405,915.796,28.316168,403.84348,24.712553,280.20056,10.907239,193.44765,-1.8973352,136.29466,-1.3955237,125.28374,-0.95011127,65.15514,-3.5476987,79.54178,-2.6201525,63.21403,-1.1254319,66.84904,-4.189509,56.019337,-2.5425725,43.01467,-3.765184,55.82027,-0.2581268,34.07126,3.246132,41.701046,-5.7633605,49.472546,0.70679456,39.196365,0.27355018,41.061794,-2.2826636,46.22802
disco.00069.wav,30.00018140589569,0.38936836,0.08271259,0.11154942,0.0017325229,1931.040685971338,188554.12356102915,2209.134861955744,43233.9844518222,4516.06060125435,709790.2872740413,0.0836037195475638,0.0012792508694291168,-0.026057657,0.005759345,-0.0044694445,0.0040595224,[107.66601562],-118.40577,1494.2261,114.235756,308.8006,-6.7641068,269.8996,37.393322,130.20148,-17.423431,90.5648,28.37048,97.5251,-23.71712,72.9065,9.281445,56.63336,-10.434624,51.034096,12.624007,44.295788,-5.141177,40.021317,12.2523575,32.26281,-3.8654873,26.925041,4.3751416,33.02095,-9.243878,33.150116,3.477731,29.54193,-7.9468856,28.24446,3.6669514,34.050552,-6.157387,35.41427,2.7000918,33.38093
disco.00057.wav,30.00018140589569,0.3701102,0.08305006,0.07616043,0.0005364708,1937.5108831118102,129672.81464632075,2099.6513207440416,66330.2361520136,4163.010995957801,871812.3441670608,0.0924305454853055,0.000567057175775645,-0.0026335712,0.0029801826,-0.001984259,0.0014330577,[117.45383523],-143.2467,2048.1006,122.61794,233.0118,-23.91729,304.63367,28.138706,184.34651,-23.6903,149.90067,23.092947,93.997475,-17.904812,104.99982,18.74588,60.66691,-18.637712,75.85052,18.351133,66.050095,-13.917981,45.05093,9.725552,49.337963,-12.233234,39.894463,4.9434347,48.729748,-8.383514,36.25505,5.4777074,36.42521,-7.868045,37.53309,3.9424803,34.40035,-5.717735,34.480583,-0.6376987,50.17703
disco.00043.wav,30.013333333333332,0.4201968,0.08566139,0.17365672,0.002439914,2875.436087892228,1274922.79711152,2761.027657600521,535358.1002082312,6020.828480731583,5888080.315001043,0.1347388129592034,0.005237752508271647,3.3821045e-06,0.015155896,-2.798785e-06,0.008032977,[129.19921875],-62.772682,3760.1458,77.844574,1345.4681,3.5485418,725.6456,26.009861,254.13687,5.935958,191.22697,11.293566,88.69806,11.112387,97.24143,-1.9588369,121.3543,1.8317076,69.37897,9.176684,84.52186,4.0686727,60.530804,0.9862057,49.85764,5.6128936,67.27848,0.6827551,53.403385,-0.13610093,54.64387,2.2007003,47.54128,-1.8593208,45.95328,-6.824047,68.25795,-3.1949446,59.066517,-3.5395746,58.313583
disco.00094.wav,30.00018140589569,0.41709906,0.078453384,0.09929446,0.00092510704,2207.508364191443,299323.8377489637,2353.4688289954274,87776.60305360965,5074.241861223898,1186895.2444061225,0.09355627356438515,0.0012106153207804946,-2.4686577e-05,0.005287362,-0.00073690095,0.002169681,[135.99917763],-130.04454,2044.0221,102.52376,557.98914,-4.4473805,121.98959,50.05028,114.249916,-15.527548,54.65558,32.12771,63.607357,-18.167599,70.163155,24.282225,49.84846,-11.898268,46.41318,13.758483,51.521057,-12.887311,35.704525,7.271593,38.27739,-9.363437,83.997375,4.6024423,42.17865,-9.572757,32.20594,4.2411375,40.679314,-4.685522,27.992617,-0.45100072,42.524483,-6.8749757,28.395592,4.7550755,45.51939
disco.00080.wav,30.00018140589569,0.3887272,0.091959745,0.05919658,0.0010411888,2144.421294157524,563309.729876686,2414.589449327384,104180.38062859517,4958.257334414879,2363006.7423298024,0.08474190956109823,0.0024308778164379473,-0.0033525731,0.0015669024,-0.0015436863,0.0017820074,[99.38401442],-219.4053,3320.1008,94.67405,602.40674,12.12384,468.8673,48.86188,269.57837,-7.2065644,139.19193,16.64001,299.26657,-15.078675,120.968025,21.71575,68.37167,-19.993557,106.352066,13.237187,96.905106,-15.69585,79.400375,5.05655,72.076546,-15.275194,73.3275,0.07518909,62.341896,-9.207376,62.124443,0.23800416,51.132347,-9.550039,72.27821,-0.7562575,57.50562,-4.535976,61.60111,-3.6949482,46.744804
disco.00081.wav,30.00018140589569,0.35849315,0.09448999,0.07869997,0.0023054017,2292.7794271099783,614995.9483310513,2208.6856602468956,158492.07493967735,4741.368184454756,2181567.671360164,0.11640202049497293,0.004600688270328641,-5.9848173e-07,0.0025074356,5.0255704e-07,0.0036645527,[86.1328125],-193.1521,12964.741,89.18025,1255.1161,-19.990849,426.13553,38.738586,273.49347,-2.7211246,185.60721,17.049927,238.57065,-7.9426146,177.81686,16.082537,108.896194,-16.751808,143.40173,7.717519,102.34444,-15.705438,118.96231,9.01895,127.44056,-11.315525,97.549965,3.8983064,125.04986,-8.217346,120.07419,3.0071146,100.49129,-6.8723397,103.77661,-0.7121084,111.286736,-6.4130616,82.476944,-0.5643568,87.36485
disco.00095.wav,30.00018140589569,0.46804446,0.08820558,0.09839544,0.0027929603,2487.3290419536625,571731.5003001299,2276.7528009938314,173502.41009530087,5008.401552983613,2011374.816208568,0.11803151283352668,0.0044534786702562015,-5.009191e-05,0.004408601,-0.00044237092,0.0043629236,[123.046875],-159.87213,5258.5776,81.97704,831.0582,-16.80941,661.8121,52.474285,258.5076,-4.4832144,244.09222,22.819843,245.48666,-8.224292,129.40134,23.363256,114.89117,-5.5141973,105.21341,17.695278,120.43136,-15.364145,106.93084,10.800621,63.99495,-13.514515,70.218796,1.7336044,86.20669,-6.554976,88.166595,5.102865,77.27771,0.33779418,115.32457,7.0105104,119.19801,-5.453151,96.72846,0.798843,80.40495
disco.00042.wav,30.013333333333332,0.39404586,0.08283128,0.13595319,0.0019104145,2403.5943004906803,305842.1024095744,2394.759734074969,150807.36513508568,4900.7438641966355,1637628.3940241775,0.12164094221287702,0.0016111016879510052,-1.8067637e-06,0.010351564,-8.940111e-06,0.0044782,[103.359375],-62.335667,3511.1045,92.05891,581.75134,-19.73222,391.00586,17.626944,116.39766,-3.195096,74.688644,5.4077826,90.7684,-4.0143547,66.79172,8.878788,53.623264,-2.508832,49.991962,3.154782,37.031796,-0.53769916,46.20887,-1.5001123,40.04824,1.2933992,56.7303,0.900756,56.49141,-1.5845969,39.048508,-5.3543477,41.42793,-1.3835872,48.446655,1.9475477,71.77167,0.5418235,61.783943,-3.305436,53.743183
